Name,mean,date_date
106H6,58.99166666666667,2022-11-02
110F,27.454545454545453,2022-11-02
110G,23.670765027322403,2022-11-02
110J,29.630394857667586,2022-11-02
110K,31.54456289978678,2022-11-02
110L,31.944444444444443,2022-11-02
111A,33.066523605150216,2022-11-02
111B,29.82891832229581,2022-11-02
111C,33.01761252446184,2022-11-02
111D,35.8363802559415,2022-11-02
111E,17.97081813444502,2022-11-02
111F,18.06875275451741,2022-11-02
111G,18.782885753299954,2022-11-02
111H,22.7014470677837,2022-11-02
111J,34.59500959692898,2022-11-02
111K,37.04464285714285,2022-11-02
116A,37.20900321543408,2022-11-02
116D,29.726987447698743,2022-11-02
131D,24.620734908136484,2022-11-02
131F,14.287564766839376,2022-11-02
192EN,22.67852161785216,2022-11-02
192ES,42.94891726818434,2022-11-02
203-41,35.32747603833866,2022-11-02
203-42,34.81391092129347,2022-11-02
205C,38.40427350427351,2022-11-02
205E,38.402262727844125,2022-11-02
205W,28.888532477947077,2022-11-02
206SW,23.329331046312177,2022-11-02
207E,40.77272727272727,2022-11-02
207W,34.24586288416076,2022-11-02
208E,34.58308823529412,2022-11-02
208W,28.39925925925926,2022-11-02
209E,26.405594405594407,2022-11-02
209W,26.76819126819127,2022-11-02
210E,34.02264808362369,2022-11-02
210W,24.919025157232703,2022-11-02
211C,36.64936562860439,2022-11-02
211E,35.09681697612732,2022-11-02
211SE,27.76923076923077,2022-11-02
211SWE,33.72064777327935,2022-11-02
211SWW,36.493506493506494,2022-11-02
211W,39.67243243243243,2022-11-02
212E,36.2162017167382,2022-11-02
212W,33.34162162162162,2022-11-02
213E,13.13596784996651,2022-11-02
213W,31.191503708698583,2022-11-02
214E,37.247757847533634,2022-11-02
214W,36.93793911007026,2022-11-02
215E,38.89127686472819,2022-11-02
215W,36.25380710659898,2022-11-02
216E,32.15713387806411,2022-11-02
216W,31.42698706099815,2022-11-02
217E,32.959782608695654,2022-11-02
217W,32.14056939501779,2022-11-02
218E,31.08715336728919,2022-11-02
218W,38.31206088992974,2022-11-02
219E,31.93027888446215,2022-11-02
219W,34.07394843962008,2022-11-02
220E,36.51057401812689,2022-11-02
220W,33.06602254428341,2022-11-02
221E,33.15036593479707,2022-11-02
221S,38.08701472556894,2022-11-02
221W,32.94261294261294,2022-11-02
222E,34.230899830220714,2022-11-02
222W,34.75028248587571,2022-11-02
Barale,24.4140625,2022-11-02
BorderTule,33.749949382466085,2022-11-02
4-2,37.31809401159047,2022-11-02
9-2,20.264283434407915,2022-11-02
8-4,20.068649885583525,2022-11-02
10-1,43.5996533795494,2022-11-02
10-4,49.2048909451421,2022-11-02
15-1,45.31348600508906,2022-11-02
15-2,45.07723112128146,2022-11-02
15-3,15.590775269872424,2022-11-02
15-6,43.7289972899729,2022-11-02
15-8,47.29295774647888,2022-11-02
23-1,50.392345568487016,2022-11-02
21-1,22.687933425797503,2022-11-02
21-2,24.508073196986008,2022-11-02
5-3,25.894705174488568,2022-11-02
5-2,29.164027865737808,2022-11-02
5-1,34.086561743341406,2022-11-02
32-3,35.93392070484582,2022-11-02
32-2,40.3358348968105,2022-11-02
32-1,22.61166116611661,2022-11-02
4-1,35.50395778364116,2022-11-02
Staten Island Pilot,33.67080263668088,2022-11-02
D1A_019,29.713947990543737,2022-11-02
D1A_032,31.36579427875837,2022-11-02
D1A_050,34.964387464387464,2022-11-02
D3__017,21.754055807916934,2022-11-02
D3__018,25.2017614091273,2022-11-02
D3__025,47.03148024112525,2022-11-02
D3__074,27.864646464646466,2022-11-02
D3__080,29.48778877887789,2022-11-02
D3__085,26.71137952956135,2022-11-02
D4__010,35.79388508170796,2022-11-02
D4__038,34.283251231527096,2022-11-02
D4__039,30.05085865257596,2022-11-02
D4__056,33.02313167259786,2022-11-02
D4__060,35.95545134818288,2022-11-02
ROOS3,23.320722057368943,2022-11-02
ROOS2,26.432359307359302,2022-11-02
ROOS1,34.93541666666667,2022-11-02
TC014,27.5316742081448,2022-11-02
TC013,33.64955002646903,2022-11-02
TC015,39.71033868092692,2022-11-02
TC016,19.343096234309623,2022-11-02
TC012,26.960308285163777,2022-11-02
Knaggs_011,30.55055322396032,2022-11-02
Knaggs_010,39.63443830570903,2022-11-02
Knaggs_009,27.52833723653396,2022-11-02
TC022,33.60929319371728,2022-11-02
TC023,38.72924901185771,2022-11-02
TC020,8.249188838416613,2022-11-02
TC005,0,2022-11-02
TC006,0,2022-11-02
TC007_008,0,2022-11-02
HansHerkert,46.6893999471319,2022-11-07
YoloBasin,16.921296296296298,2022-11-07
HPond,22.63670886075949,2022-11-07
Lucky5,12.697015489233094,2022-11-07
76,24.48793969849246,2022-11-07
70,65.71685393258427,2022-11-07
71,11.340111845449924,2022-11-07
72,25.21845469705392,2022-11-07
64,65.32197496522949,2022-11-07
63,63.85918854415274,2022-11-07
Pond5,32.463541666666664,2022-11-07
Pond6,25.24567474048443,2022-11-07
Pond7,27.846270928462708,2022-11-07
Pond8,24.13929313929314,2022-11-07
Pond9,14.665178571428571,2022-11-07
Pond10,20.4386149003148,2022-11-07
Newstrom,6.366279069767442,2022-11-07
C300,9.470202296336796,2022-11-07
Souza1-4,5.260869565217392,2022-11-07
Souza106,4.414035087719299,2022-11-07
Dingville1,3.900064061499039,2022-11-07
Dingville3,5.505998588567396,2022-11-07
Dingville4,4.643649815043156,2022-11-07
ShadyOaks(MichaelRue),36.059561128526646,2022-11-07
NorthCreekHouse(R&F Ranch),35.43150231634679,2022-11-07
RioOsoRanch(RioOso),28.03337453646477,2022-11-07
Bluebird(R&F RealEstate),41.84006462035541,2022-11-07
Morrison(MichaelRue),5.422360248447205,2022-11-07
Knaggs,29.03924715494602,2022-11-07
TuleBasin(Chesapeak),17.024451939291737,2022-11-07
TuleBasin,25.51263537906137,2022-11-07
CapOil,19.967648942985267,2022-11-07
TidesEnd,24.868480725623584,2022-11-07
Field 29C,3.501535312180143,2022-11-07
Field 29B,3.850267379679144,2022-11-07
Field 29A,4.548333333333333,2022-11-07
Field 25E,3.196335078534031,2022-11-07
Field 25D,4.378991596638656,2022-11-07
Field 25C,21.581583198707595,2022-11-07
Field 26EE,44.65658747300216,2022-11-07
Field 26CW,46.30353430353431,2022-11-07
Field 26D - 50% ONLY,53.68617021276596,2022-11-07
Field 18,47.5081466395112,2022-11-07
Field 20A,37.35470310036784,2022-11-07
Field 20B,44.04547915538711,2022-11-07
Field 21,49.574970011995205,2022-11-07
Field and Tule,29.60007958615201,2022-11-07
055D,50.19900083263947,2022-11-07
055E,31.38280616382806,2022-11-07
056A,27.682866556836903,2022-11-07
056B,45.176833976833976,2022-11-07
056E,37.64789687924016,2022-11-07
056F,55.64457831325301,2022-11-07
056G,54.32022471910113,2022-11-07
056H,54.38546511627907,2022-11-07
056I,30.528554778554778,2022-11-07
056J,22.260695949800343,2022-11-07
056K,20.197456087219862,2022-11-07
056L,51.20937129300118,2022-11-07
056M,56.78840782122905,2022-11-07
056N,54.22703180212015,2022-11-07
056P,49.27764423076923,2022-11-07
056Q,41.15160349854227,2022-11-07
061,53.422976501305484,2022-11-07
068B,24.21752837326608,2022-11-07
069A3,26.73913043478261,2022-11-07
069B,43.44042679312389,2022-11-07
069C,52.56402116402116,2022-11-07
072A,32.622929092113985,2022-11-07
072B,43.8746835443038,2022-11-07
076A1,37.42766726943942,2022-11-07
076A2,37.42766726943942,2022-11-07
076B,38.355300859598856,2022-11-07
076CW,49.80397470641373,2022-11-07
078A,49.99876084262701,2022-11-07
078B,52.63333333333333,2022-11-07
078C,47.56375,2022-11-07
088,48.35730337078652,2022-11-07
089A,33.80282485875706,2022-11-07
089B,50.00352112676056,2022-11-07
090A,49.27902621722846,2022-11-07
091A,17.23840206185567,2022-11-07
091B,10.774131274131276,2022-11-07
093A,24.36122733612273,2022-11-07
093B,33.15524475524475,2022-11-07
093C,35.80324543610548,2022-11-07
093D,35.46052631578947,2022-11-07
093E,35.005221932114885,2022-11-07
094B,24.64280868385346,2022-11-07
096AW1,44.08695652173913,2022-11-07
096AW2,46.41860465116279,2022-11-07
100A,45.7451290152712,2022-11-07
100B,55.24760536398468,2022-11-07
100C,39.22475570032573,2022-11-07
100DE,38.55709570957096,2022-11-07
100G,30.83725690890481,2022-11-07
100M1,38.25344129554656,2022-11-07
100N,51.195412844036696,2022-11-07
102D,43.84842995169082,2022-11-07
102G,41.07636363636364,2022-11-07
102J,34.32236842105263,2022-11-07
106H2,19.77777777777778,2022-11-07
106H3,37.6038062283737,2022-11-07
106H4,30.71452991452992,2022-11-07
106H5,24.77883310719132,2022-11-07
106H6,32.17777777777778,2022-11-07
110F,43.16937799043063,2022-11-07
110G,40.704918032786885,2022-11-07
110J,44.33654729109274,2022-11-07
110K,47.80383795309169,2022-11-07
110L,49.187777777777775,2022-11-07
111A,42.66952789699571,2022-11-07
111B,44.29028697571744,2022-11-07
111C,46.07240704500978,2022-11-07
111D,53.28793418647167,2022-11-07
111E,26.442417926003127,2022-11-07
111F,25.41956809167034,2022-11-07
111G,26.7742375967228,2022-11-07
111H,31.954303122619955,2022-11-07
111J,55.531669865643,2022-11-07
111K,60.85416666666666,2022-11-07
116A,36.942122186495176,2022-11-07
116D,44.4989539748954,2022-11-07
131D,40.30183727034121,2022-11-07
131F,18.496113989637305,2022-11-07
192EN,34.91143654114365,2022-11-07
192ES,59.19322598556358,2022-11-07
203-41,47.706869009584665,2022-11-07
203-42,46.86577181208054,2022-11-07
205C,52.92393162393162,2022-11-07
205E,55.45254556882464,2022-11-07
205W,19.41138732959102,2022-11-07
206SW,22.454545454545453,2022-11-07
207E,21.82154882154882,2022-11-07
207W,44.39322301024429,2022-11-07
208E,48.07867647058824,2022-11-07
208W,40.64,2022-11-07
209E,42.34965034965035,2022-11-07
209W,39.40956340956341,2022-11-07
210E,46.53135888501742,2022-11-07
210W,37.019654088050324,2022-11-07
211C,49.67993079584775,2022-11-07
211E,46.01525198938992,2022-11-07
211SE,43.33461538461538,2022-11-07
211SWE,45.59109311740891,2022-11-07
211SWW,49.004329004329,2022-11-07
211W,50.93081081081081,2022-11-07
212E,49.16577253218884,2022-11-07
212W,44.4,2022-11-07
213E,22.494976557267247,2022-11-07
213W,39.60080917060014,2022-11-07
214E,47.497757847533634,2022-11-07
214W,45.67447306791569,2022-11-07
215E,45.49178255372946,2022-11-07
215W,46.85406091370558,2022-11-07
216E,42.49905719673161,2022-11-07
216W,40.20517560073937,2022-11-07
217E,45.60978260869565,2022-11-07
217W,44.191577698695134,2022-11-07
218E,41.29824561403509,2022-11-07
218W,53.21135831381733,2022-11-07
219E,41.86985391766268,2022-11-07
219W,41.24762550881954,2022-11-07
220E,44.36102719033233,2022-11-07
220W,38.74235104669887,2022-11-07
221E,49.57418496340652,2022-11-07
221S,55.71887550200803,2022-11-07
221W,43.53052503052504,2022-11-07
222E,45.77023203169213,2022-11-07
222W,51.05310734463277,2022-11-07
Barale,30.1015625,2022-11-07
BorderTule,26.701559020044545,2022-11-07
4-2,37.65518351577592,2022-11-07
9-2,14.834982444940952,2022-11-07
8-4,14.711670480549198,2022-11-07
10-1,32.68804159445407,2022-11-07
10-4,30.430270984798412,2022-11-07
15-1,31.820356234096693,2022-11-07
15-2,36.3649885583524,2022-11-07
15-3,14.36702649656526,2022-11-07
15-6,35.56368563685637,2022-11-07
15-8,36.498591549295774,2022-11-07
23-1,51.98097582811101,2022-11-07
21-1,15.157189089227924,2022-11-07
21-2,16.853067814854683,2022-11-07
5-3,16.701564380264742,2022-11-07
5-2,8.777074097530082,2022-11-07
5-1,15.253026634382566,2022-11-07
32-3,20.38913362701909,2022-11-07
32-2,33.06879299562226,2022-11-07
32-1,15.4004400440044,2022-11-07
4-1,28.31029023746702,2022-11-07
Staten Island Pilot,11.101589763474214,2022-11-07
D1A_019,21.26162332545311,2022-11-07
D1A_032,49.1631162507608,2022-11-07
D1A_050,55.68233618233618,2022-11-07
D3__017,31.1829980532122,2022-11-07
D3__018,27.67413931144916,2022-11-07
D3__025,27.341594105827195,2022-11-07
D3__074,22.09023569023569,2022-11-07
D3__080,27.891749174917493,2022-11-07
D3__085,25.663064208518755,2022-11-07
D4__010,29.878228782287824,2022-11-07
D4__038,39.2173645320197,2022-11-07
D4__039,14.464332892998678,2022-11-07
D4__056,33.995551601423486,2022-11-07
D4__060,29.287221570926143,2022-11-07
ROOS3,21.47626112759644,2022-11-07
ROOS2,22.37878787878788,2022-11-07
ROOS1,35.016666666666666,2022-11-07
TC014,35.66968325791855,2022-11-07
TC013,44.67866596082583,2022-11-07
TC015,52.79055258467023,2022-11-07
TC016,26.539748953974897,2022-11-07
TC012,24.14335260115607,2022-11-07
Knaggs_011,23.82869133918352,2022-11-07
Knaggs_010,39.20441988950276,2022-11-07
Knaggs_009,25.31288056206089,2022-11-07
TC022,39.57002617801047,2022-11-07
TC023,44.52832674571805,2022-11-07
TC020,4.409474367293965,2022-11-07
TC005,0,2022-11-07
TC006,0,2022-11-07
TC007_008,0,2022-11-07
HansHerkert,61.51308485329104,2022-11-12
YoloBasin,15.319907407407408,2022-11-12
HPond,20.68691983122363,2022-11-12
Lucky5,11.091424253872308,2022-11-12
76,26.965829145728645,2022-11-12
70,64.37797752808989,2022-11-12
71,11.976614133197764,2022-11-12
72,26.667593107281824,2022-11-12
64,58.03337969401947,2022-11-12
63,63.94391408114559,2022-11-12
Pond5,24.85286458333333,2022-11-12
Pond6,21.103806228373703,2022-11-12
Pond7,19.750380517503807,2022-11-12
Pond8,18.20893970893971,2022-11-12
Pond9,9.4375,2022-11-12
Pond10,19.693599160545645,2022-11-12
Newstrom,6.228682170542636,2022-11-12
C300,9.13832695462001,2022-11-12
Souza1-4,5.255233494363929,2022-11-12
Souza106,5.119298245614036,2022-11-12
Dingville1,5.85970531710442,2022-11-12
Dingville3,6.006351446718419,2022-11-12
Dingville4,6.5813810110974105,2022-11-12
ShadyOaks(MichaelRue),4.384012539184953,2022-11-12
NorthCreekHouse(R&F Ranch),36.94970218398412,2022-11-12
RioOsoRanch(RioOso),37.37948084054389,2022-11-12
Bluebird(R&F RealEstate),39.6165858912224,2022-11-12
Morrison(MichaelRue),4.220779220779221,2022-11-12
Knaggs,30.982054274875985,2022-11-12
TuleBasin(Chesapeak),14.246627318718382,2022-11-12
TuleBasin,24.334937825912554,2022-11-12
CapOil,21.305253042921205,2022-11-12
TidesEnd,20.225396825396825,2022-11-12
Field 29C,6.946775844421699,2022-11-12
Field 29B,6.351158645276293,2022-11-12
Field 29A,6.305833333333333,2022-11-12
Field 25E,6.131762652705061,2022-11-12
Field 25D,6.06218487394958,2022-11-12
Field 25C,19.661550888529888,2022-11-12
Field 26EE,7.790496760259179,2022-11-12
Field 26CW,44.88461538461539,2022-11-12
Field 26D - 50% ONLY,41.238297872340425,2022-11-12
Field 18,34.55397148676171,2022-11-12
Field 20A,51.63741460851288,2022-11-12
Field 20B,61.38494856524093,2022-11-12
Field 21,59.2047181127549,2022-11-12
Field and Tule,22.042379625945085,2022-11-12
055D,37.90258118234805,2022-11-12
055E,28.54663422546634,2022-11-12
056A,26.26029654036244,2022-11-12
056B,39.175289575289575,2022-11-12
056E,30.41316146540027,2022-11-12
056F,42.08433734939759,2022-11-12
056G,51.43089887640449,2022-11-12
056H,43.46279069767442,2022-11-12
056I,30.014568764568764,2022-11-12
056J,30.04791785510553,2022-11-12
056K,24.070866141732285,2022-11-12
056L,43.69869513641756,2022-11-12
056M,69.25,2022-11-12
056N,48.29946996466431,2022-11-12
056P,39.91586538461539,2022-11-12
056Q,34.80320699708455,2022-11-12
061,45.65796344647519,2022-11-12
068B,26.26292559899117,2022-11-12
069A3,29.337285902503293,2022-11-12
069B,41.00652045050386,2022-11-12
069C,49.01851851851852,2022-11-12
072A,29.582504970178928,2022-11-12
072B,39.34367088607595,2022-11-12
076A1,6.563291139240507,2022-11-12
076A2,6.563291139240507,2022-11-12
076B,12.538681948424069,2022-11-12
076CW,44.504968383017165,2022-11-12
078A,45.78438661710037,2022-11-12
078B,46.934666666666665,2022-11-12
078C,44.23125,2022-11-12
088,44.93977528089888,2022-11-12
089A,12.458757062146892,2022-11-12
089B,37.25704225352113,2022-11-12
090A,50.45131086142322,2022-11-12
091A,5.132731958762887,2022-11-12
091B,4.862290862290863,2022-11-12
093A,20.695955369595534,2022-11-12
093B,32.65874125874126,2022-11-12
093C,33.42055442866802,2022-11-12
093D,35.04013157894737,2022-11-12
093E,31.983681462140996,2022-11-12
094B,25.618724559023068,2022-11-12
096AW1,42.97128794093519,2022-11-12
096AW2,45.42358803986711,2022-11-12
100A,44.75882043180621,2022-11-12
100B,70.71647509578544,2022-11-12
100C,47.63192182410423,2022-11-12
100DE,36.04587458745875,2022-11-12
100G,31.56601842374616,2022-11-12
100M1,46.382995951417,2022-11-12
100N,69.92018348623853,2022-11-12
102D,44.41183574879227,2022-11-12
102G,42.36424242424243,2022-11-12
102J,38.03947368421053,2022-11-12
106H2,30.872222222222224,2022-11-12
106H3,68.03114186851211,2022-11-12
106H4,50.91452991452992,2022-11-12
106H5,41.208955223880594,2022-11-12
106H6,51.625,2022-11-12
110F,42.427751196172245,2022-11-12
110G,57.42486338797814,2022-11-12
110J,45.14921946740129,2022-11-12
110K,48.63454157782516,2022-11-12
110L,48.17925925925926,2022-11-12
111A,60.40343347639485,2022-11-12
111B,62.25496688741722,2022-11-12
111C,63.04109589041096,2022-11-12
111D,65.8510054844607,2022-11-12
111E,52.11620635747785,2022-11-12
111F,52.90788893785809,2022-11-12
111G,51.04779244424215,2022-11-12
111H,37.686976389946686,2022-11-12
111J,62.75623800383877,2022-11-12
111K,61.24404761904762,2022-11-12
116A,40.85209003215434,2022-11-12
116D,62.5407949790795,2022-11-12
131D,70.12073490813648,2022-11-12
131F,19.62953367875648,2022-11-12
192EN,37.50767085076709,2022-11-12
192ES,51.418656302054416,2022-11-12
203-41,39.88977635782748,2022-11-12
203-42,38.68944478340452,2022-11-12
205C,49.55897435897436,2022-11-12
205E,49.66939032055311,2022-11-12
205W,18.68003207698476,2022-11-12
206SW,27.56089193825043,2022-11-12
207E,23.01515151515152,2022-11-12
207W,40.150512214342,2022-11-12
208E,39.249264705882354,2022-11-12
208W,35.63333333333333,2022-11-12
209E,35.84178321678322,2022-11-12
209W,31.022869022869024,2022-11-12
210E,44.55226480836237,2022-11-12
210W,35.87106918238994,2022-11-12
211C,48.94232987312572,2022-11-12
211E,45.68103448275862,2022-11-12
211SE,38.86153846153846,2022-11-12
211SWE,43.32793522267207,2022-11-12
211SWW,47.22077922077922,2022-11-12
211W,50.15567567567568,2022-11-12
212E,51.09603004291846,2022-11-12
212W,44.39891891891892,2022-11-12
213E,20.227729403884798,2022-11-12
213W,36.35738368172623,2022-11-12
214E,50.16031390134529,2022-11-12
214W,48.97423887587822,2022-11-12
215E,43.70290771175727,2022-11-12
215W,43.526649746192895,2022-11-12
216E,39.73601508485229,2022-11-12
216W,37.04990757855823,2022-11-12
217E,42.87173913043478,2022-11-12
217W,40.95373665480427,2022-11-12
218E,37.09451046972269,2022-11-12
218W,46.37002341920375,2022-11-12
219E,38.5796812749004,2022-11-12
219W,38.24559023066486,2022-11-12
220E,45.987915407854985,2022-11-12
220W,36.971014492753625,2022-11-12
221E,42.08183632734531,2022-11-12
221S,49.724230254350736,2022-11-12
221W,39.02258852258852,2022-11-12
222E,40.75947934352009,2022-11-12
222W,43.67175141242938,2022-11-12
Barale,24.6328125,2022-11-12
BorderTule,21.558412634136467,2022-11-12
4-2,37.40985189954926,2022-11-12
9-2,17.084902649218,2022-11-12
8-4,15.711670480549198,2022-11-12
10-1,33.194107452339686,2022-11-12
10-4,37.45604758757435,2022-11-12
15-1,17.388295165394403,2022-11-12
15-2,34.891304347826086,2022-11-12
15-3,13.812561334641806,2022-11-12
15-6,40.21409214092141,2022-11-12
15-8,45.48732394366197,2022-11-12
23-1,49.798343777976726,2022-11-12
21-1,18.508090614886733,2022-11-12
21-2,19.6232508073197,2022-11-12
5-3,23.380866425992775,2022-11-12
5-2,12.856871437618748,2022-11-12
5-1,6.72639225181598,2022-11-12
32-3,12.238374938815468,2022-11-12
32-2,37.903064415259536,2022-11-12
32-1,18.848184818481847,2022-11-12
4-1,31.717150395778365,2022-11-12
Staten Island Pilot,0,2022-11-12
D1A_019,2.869188337273444,2022-11-12
D1A_032,19.11746804625685,2022-11-12
D1A_050,41.67094017094017,2022-11-12
D3__017,23.96560674886437,2022-11-12
D3__018,6.808646917534027,2022-11-12
D3__025,4.139316811788346,2022-11-12
D3__074,5.928619528619529,2022-11-12
D3__080,29.33333333333333,2022-11-12
D3__085,26.879211697393515,2022-11-12
D4__010,27.014232999472853,2022-11-12
D4__038,26.204433497536947,2022-11-12
D4__039,6.059445178335535,2022-11-12
D4__056,17.512455516014235,2022-11-12
D4__060,6.738569753810082,2022-11-12
ROOS3,17.34371909000989,2022-11-12
ROOS2,20.674242424242426,2022-11-12
ROOS1,24.3,2022-11-12
TC014,38.59276018099548,2022-11-12
TC013,43.81154049761778,2022-11-12
TC015,50.1283422459893,2022-11-12
TC016,21.641004184100417,2022-11-12
TC012,21.00115606936416,2022-11-12
Knaggs_011,25.431133155284243,2022-11-12
Knaggs_010,46.40515653775322,2022-11-12
Knaggs_009,22.582669789227165,2022-11-12
TC022,32.86387434554974,2022-11-12
TC023,25.12582345191041,2022-11-12
TC020,6.285528877352369,2022-11-12
TC005,0,2022-11-12
TC006,0,2022-11-12
TC007_008,0,2022-11-12
HansHerkert,43.21940259053661,2022-11-14
YoloBasin,18.79537037037037,2022-11-14
HPond,26.174261603375527,2022-11-14
Lucky5,13.273517189270873,2022-11-14
76,42.18391959798995,2022-11-14
70,43.63820224719101,2022-11-14
71,11.512963904422978,2022-11-14
72,38.569205113952194,2022-11-14
64,42.47426981919333,2022-11-14
63,40.60560859188544,2022-11-14
Pond5,23.48828125,2022-11-14
Pond6,24.459054209919262,2022-11-14
Pond7,21.540334855403348,2022-11-14
Pond8,21.083160083160084,2022-11-14
Pond9,8.752232142857142,2022-11-14
Pond10,20.414480587618048,2022-11-14
Newstrom,4.299095607235143,2022-11-14
C300,5.119737561509021,2022-11-14
Souza1-4,3.525764895330113,2022-11-14
Souza106,2.568421052631579,2022-11-14
Dingville1,2.0416399743754003,2022-11-14
Dingville3,3.863091037402964,2022-11-14
Dingville4,2.85881627620222,2022-11-14
ShadyOaks(MichaelRue),3.9231974921630095,2022-11-14
NorthCreekHouse(R&F Ranch),28.027134348113837,2022-11-14
RioOsoRanch(RioOso),40.5327564894932,2022-11-14
Bluebird(R&F RealEstate),37.658050619278406,2022-11-14
Morrison(MichaelRue),4.836250705815924,2022-11-14
Knaggs,25.36781441494018,2022-11-14
TuleBasin(Chesapeak),14.627529510961214,2022-11-14
TuleBasin,31.046530284797434,2022-11-14
CapOil,21.440102498398463,2022-11-14
TidesEnd,21.15419501133787,2022-11-14
Field 29C,2.8986693961105425,2022-11-14
Field 29B,2.7549019607843137,2022-11-14
Field 29A,3.0475,2022-11-14
Field 25E,2.2801047120418847,2022-11-14
Field 25D,2.8714285714285714,2022-11-14
Field 25C,26.796445880452342,2022-11-14
Field 26EE,5.762419006479481,2022-11-14
Field 26CW,29.1995841995842,2022-11-14
Field 26D - 50% ONLY,31,2022-11-14
Field 18,20.14562118126273,2022-11-14
Field 20A,29.74776668418287,2022-11-14
Field 20B,33.77043854899838,2022-11-14
Field 21,32.35665733706517,2022-11-14
Field and Tule,23.535614803024277,2022-11-14
055D,31.767693588676103,2022-11-14
055E,25.397404703974047,2022-11-14
056A,26.34019769357496,2022-11-14
056B,32.64942084942085,2022-11-14
056E,27.008141112618723,2022-11-14
056F,33.87550200803213,2022-11-14
056G,43.92471910112359,2022-11-14
056H,36.37906976744186,2022-11-14
056I,28.872377622377623,2022-11-14
056J,39.3314318311466,2022-11-14
056K,35.03937007874016,2022-11-14
056L,36.70225385527877,2022-11-14
056M,60.36662011173184,2022-11-14
056N,35.47173144876325,2022-11-14
056P,34.04206730769231,2022-11-14
056Q,27.927113702623902,2022-11-14
061,35.95953002610966,2022-11-14
068B,27.39722572509458,2022-11-14
069A3,26.58102766798419,2022-11-14
069B,35.45050385299348,2022-11-14
069C,41.30899470899471,2022-11-14
072A,21.46520874751491,2022-11-14
072B,29.20949367088608,2022-11-14
076A1,4.573236889692586,2022-11-14
076A2,4.573236889692586,2022-11-14
076B,8.976122254059216,2022-11-14
076CW,28.170731707317078,2022-11-14
078A,32.35749690210657,2022-11-14
078B,32.676,2022-11-14
078C,34.3625,2022-11-14
088,30.844044943820226,2022-11-14
089A,8.022598870056497,2022-11-14
089B,25.924295774647888,2022-11-14
090A,30.024344569288388,2022-11-14
091A,5.365979381443299,2022-11-14
091B,4.051480051480051,2022-11-14
093A,11.527196652719663,2022-11-14
093B,21.867132867132867,2022-11-14
093C,23.13793103448276,2022-11-14
093D,22.176973684210527,2022-11-14
093E,22.77349869451697,2022-11-14
094B,22.327001356852104,2022-11-14
096AW1,34.976210008203445,2022-11-14
096AW2,35.11295681063123,2022-11-14
100A,26.82938388625593,2022-11-14
100B,32.87452107279694,2022-11-14
100C,26.820846905537454,2022-11-14
100DE,24.433993399339933,2022-11-14
100G,32.50562947799386,2022-11-14
100M1,37.5004048582996,2022-11-14
100N,39.64862385321101,2022-11-14
102D,32.98792270531401,2022-11-14
102G,31.05878787878788,2022-11-14
102J,27.47149122807017,2022-11-14
106H2,20.73611111111111,2022-11-14
106H3,58.46539792387544,2022-11-14
106H4,57.34358974358975,2022-11-14
106H5,43.43283582089552,2022-11-14
106H6,49.391666666666666,2022-11-14
110F,27.88803827751196,2022-11-14
110G,38.55327868852459,2022-11-14
110J,30.181359044995407,2022-11-14
110K,31.472494669509597,2022-11-14
110L,32.68925925925926,2022-11-14
111A,35.14377682403433,2022-11-14
111B,39.31015452538632,2022-11-14
111C,36.72602739726028,2022-11-14
111D,38.42687385740402,2022-11-14
111E,27.42834809796769,2022-11-14
111F,30.33450859409432,2022-11-14
111G,25.427856167501137,2022-11-14
111H,25.75932977913176,2022-11-14
111J,36.78119001919386,2022-11-14
111K,38.60714285714285,2022-11-14
116A,35.565916398713824,2022-11-14
116D,38.39539748953975,2022-11-14
131D,41.5997375328084,2022-11-14
131F,21.11139896373057,2022-11-14
192EN,28.5836820083682,2022-11-14
192ES,37.947251526929485,2022-11-14
203-41,31.53993610223642,2022-11-14
203-42,30.117754728492983,2022-11-14
205C,36.57435897435897,2022-11-14
205E,35.91326209930861,2022-11-14
205W,26.08901363271853,2022-11-14
206SW,26.013722126929675,2022-11-14
207E,36.8493265993266,2022-11-14
207W,33.572892040977145,2022-11-14
208E,31.30220588235294,2022-11-14
208W,28.03703703703704,2022-11-14
209E,26.479895104895103,2022-11-14
209W,26.673596673596677,2022-11-14
210E,33.495644599303134,2022-11-14
210W,28.7374213836478,2022-11-14
211C,37.12053056516724,2022-11-14
211E,34.78315649867374,2022-11-14
211SE,31.923076923076923,2022-11-14
211SWE,35.8502024291498,2022-11-14
211SWW,36.15151515151515,2022-11-14
211W,41.90108108108108,2022-11-14
212E,38.73175965665236,2022-11-14
212W,35.28324324324324,2022-11-14
213E,18.95043536503684,2022-11-14
213W,30.515171948752528,2022-11-14
214E,37.56053811659193,2022-11-14
214W,38.90163934426229,2022-11-14
215E,36.32869785082175,2022-11-14
215W,35.892131979695435,2022-11-14
216E,32.610307982401004,2022-11-14
216W,31.89710412815773,2022-11-14
217E,33.98423913043478,2022-11-14
217W,32.91518386714116,2022-11-14
218E,30.93095642331636,2022-11-14
218W,40.538056206089,2022-11-14
219E,33.04581673306773,2022-11-14
219W,32.85481682496608,2022-11-14
220E,36.70392749244713,2022-11-14
220W,32.67632850241546,2022-11-14
221E,34.746506986027946,2022-11-14
221S,39.22222222222222,2022-11-14
